,id,alias,name,is_closed,review_cou,rating,price,categories,latitude,longitude,address,city,zipcode,state,country,index_right,NTACode,NTAName,Households,0-25k,25k-50k,50k-75k,75k-100k,100k-125k,125k-150k,> 150k,MeanLifeExp
2046,5as3mPpNuVj-cgtYW3zvrw,chicken-express-brooklyn-2,Chicken Express,0,8,3.0,$,hotdogs,40.703735,-73.947647,582 Broadway,Brooklyn,11206,NY,US,24,BK72,Williamsburg,8339,0.4739177359395611,0.24343446456409643,0.12267657992565056,0.06727425350761482,0.03153855378342727,0.01451013310948555,0.046648279170164286,78.08333333333333
2048,7J3P-W2zmbmVKqrpWbEHNQ,cozzi-pizza-brooklyn,Cozzi Pizza,0,28,3.5,$,pizza,40.70377,-73.94749,584 Broadway,Brooklyn,11206,NY,US,24,BK72,Williamsburg,8339,0.4739177359395611,0.24343446456409643,0.12267657992565056,0.06727425350761482,0.03153855378342727,0.01451013310948555,0.046648279170164286,78.08333333333333
2371,nUk29UWKpe01xvHKJlWadw,sanders-bakery-brooklyn,Sander's Bakery,0,18,4.0,$,bakeries|kosher,40.70323,-73.95699,159 Lee Ave,Brooklyn,11211,NY,US,24,BK72,Williamsburg,8339,0.4739177359395611,0.24343446456409643,0.12267657992565056,0.06727425350761482,0.03153855378342727,0.01451013310948555,0.046648279170164286,78.08333333333333
2373,A_e9adJ7v_U7trur2JMrgA,grill-on-lee-new-york-2,Grill On Lee,0,13,4.0,$$,kosher|chinese|delis,40.70446412,-73.95870699999998,108 Lee Ave,New York,11211,NY,US,24,BK72,Williamsburg,8339,0.4739177359395611,0.24343446456409643,0.12267657992565056,0.06727425350761482,0.03153855378342727,0.01451013310948555,0.046648279170164286,78.08333333333333
2380,kUIqNXEzcHoso3O6qhAlUg,greenfelds-foods-brooklyn-2,Greenfelds Foods,0,4,4.0,$$,meats|delis|kosher,40.70387095,-73.95795196,128 Lee Ave,Brooklyn,11211,NY,US,24,BK72,Williamsburg,8339,0.4739177359395611,0.24343446456409643,0.12267657992565056,0.06727425350761482,0.03153855378342727,0.01451013310948555,0.046648279170164286,78.08333333333333
723,cI079LsWlkbjrVbRy27w_g,rips-malt-shop-brooklyn,Rip's Malt Shop,0,82,4.5,$$,vegan|comfortfood|icecream,40.69756,-73.9719,10 Clermont Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
725,HGLH-sa-Fp3X6UXcaG7U0g,66s-fusion-brooklyn,66S Fusion,0,76,4.0,$$,sushi|japanese|buffets,40.69776002,-73.97157407,130 Flushing Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
729,FAALx4s7PBtCZWKFqRNPNQ,tiger-box-brooklyn,Tiger Box,0,53,4.5,$,korean,40.6963379,-73.972758,169 Park Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
734,9WgsvzaiXNAmmQGD0uQxFQ,thai-holic-fort-greene,Thai Holic,0,389,4.5,$$,thai|salad,40.692989,-73.97128199999999,372 Myrtle Ave,Fort Greene,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
736,fmrtc7AsD7GS3BAfJ8QQHQ,gentleman-farmer-fort-greene-brooklyn-2,Gentleman Farmer - Fort Greene,0,155,4.5,$$$,newamerican|french|bars,40.69307,-73.9711,378 Myrtle Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
737,1sEr-BDi2LD6HH6K960pfQ,ace-thai-kitchen-brooklyn-3,ACE Thai Kitchen,0,68,4.5,$$,thai,40.69315,-73.97328,330 Myrtle Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
738,B0R-buSLWRbGFWpmqk_WZQ,farmer-in-the-deli-brooklyn,Farmer In the Deli,0,149,4.5,$,delis|sandwiches,40.69333,-73.97171999999998,357 Myrtle Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
739,jF9hIgD5MvZBXyKvztUtSA,gmc-temaxcal-deli-and-grocery-brooklyn,GMC Temaxcal Deli & Grocery,0,46,5.0,$,mexican|grocery|delis,40.696418,-73.972984,163 Park Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
740,7awj6dogPbnykK2OgzClPA,m-and-j-navy-yard-sub-shoppe-brooklyn,M and J Navy Yard Sub Shoppe,0,10,3.5,$,sandwiches,40.697725,-73.972933,108 Flushing Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
741,GS0K4qKF03bdetcB-CVflg,e-bite-brooklyn,E-bite,0,16,4.5,MISSING,poke|bubbletea|asianfusion,40.69314,-73.97306999999998,336 Myrtle Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
742,QQfwlKFD6X8-ZXf7gfQZqg,hardee-chinese-american-new-york,Hardee Chinese- American,0,18,4.5,$,chinese,40.69334412,-73.972229,351 Myrtle Ave,New York,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
745,9EcqEGu_0POrIyOPJCC2Jw,new-dragon-restaurant-brooklyn,New Dragon Restaurant,0,2,3.0,MISSING,chinese,40.69643,-73.97533,47 N Oxford St,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
747,k34VgKhpuIRPEr8vKSMwjA,chung-chun-kitchen-brooklyn-2,Chung Chun Kitchen,0,20,4.0,$,chinese,40.69314,-73.973,338 Myrtle Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
750,Em1w7fCeJqcZUBRS_QuTEg,hardees-brooklyn,Hardee's,0,4,4.0,MISSING,burgers|hotdogs,40.69290742,-73.97188202,154 Adelphi St,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
752,TBlI_aZ5_bqhUzJiTDqqxw,sakuro-tokyo-ii-brooklyn,Sakuro Tokyo II,0,74,3.0,$,japanese,40.6930618,-73.97214509999998,354 Myrtle Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
753,vGNg4LUbhE3taG6ReQ3o1w,buff-patty-brooklyn-3,Buff Patty,0,101,3.0,$,caribbean|bakeries|bbq,40.69299,-73.97114599999998,376 Myrtle Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
754,wXdl4iCTSjLp1fpO4Jl_lQ,crown-fried-chicken-brooklyn-7,Crown Fried Chicken,0,12,4.0,$,hotdogs,40.6933594,-73.97270970000002,339 Myrtle Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
755,V4C5SzWmNkgPMjiCfEZ41g,kinara-ii-indian-restaurant-brooklyn,Kinara II Indian Restaurant,0,87,3.5,$$,indpak,40.69300842,-73.97143555,368 Myrtle Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
756,Po8hNck2CuMZhzl0A1eECA,burger-urway-brooklyn,Burger UrWay,0,110,2.5,$$,burgers|chicken_wings,40.69299958,-73.97206439,354 Myrtle Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
757,SHUMGC8lKJeLdpWYAxoNAw,peckish-brooklyn-3,Peckish,0,4,3.0,MISSING,cafes|coffee|bakeries,40.691663,-73.97114859999998,49 Willoughby Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
759,Y1ZLlX3_cGAqJR7cFvrFSg,dominos-pizza-brooklyn-31,Domino's Pizza,0,72,1.5,$,pizza|chicken_wings|sandwiches,40.69306,-73.97336,328 Myrtle Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
760,2bBymkl9MDvt5CscR6kOLw,the-stand-ny-brooklyn,The Stand NY,0,1,3.0,MISSING,juicebars|foodstands,40.68525,-73.97618,Fort Greene Park,Brooklyn,11221,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
762,4EposUZnfOE2M0rEghDNYw,fort-greene-deli-brooklyn,Fort Greene Deli,0,1,1.0,MISSING,coffee|delis,40.69635,-73.9742,135 Park Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2201,V9cBgn2RFLurwg6lwuLH7w,the-wei-brooklyn,The Wei,0,219,4.0,$$,chinese,40.68983,-73.98170999999998,30 Dekalb Ave,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2214,x8CPx_qWiEOqzXfcjzknfA,bolivian-llama-party-brooklyn-3,Bolivian Llama Party,0,29,4.0,$$,foodstands|latin,40.6877797,-73.97885059999999,590 Fulton St,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2215,AQZ3rRxNB6iORiCKpoN9Ew,gotham-market-at-the-ashland-brooklyn-2,Gotham Market at The Ashland,0,57,3.5,$$,food_court,40.6879983,-73.97869770000001,590 Fulton St,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2221,eAvP3Q0NCpJs9U0X1pEf-A,caffe-e-vino-brooklyn,Caffe E Vino,0,309,4.0,$$,italian,40.68971,-73.97827,112 Dekalb Ave,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2225,bugAkkpXAW6e3FRf7IQVHQ,next-level-burger-brooklyn,Next Level Burger,0,163,4.0,$$,burgers|vegan|gluten_free,40.68662022,-73.97822917,292 Ashland Pl,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2230,zJmMDGwr6yZ8pjrdC2VciA,tacombi-fort-greene-brooklyn-2,Tacombi - Fort Greene,0,127,3.5,MISSING,mexican|coffee|venues,40.68699,-73.9779,25 Lafayette Ave,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2233,QkHTyN7gIlv8BROf3e3dKg,smashburger-brooklyn-3,Smashburger,0,325,3.5,$$,burgers,40.68968,-73.97994,74 Dekalb Ave,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2238,Ze-iXBcxfWZPABeizySlYQ,dokodemo-brooklyn,DokoDemo,0,1,4.0,MISSING,ramen,40.687782,-73.978859,590 Fulton St,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2245,YdGLnfy91MrFuzCPITkiLg,cesars-cafe-brooklyn,Cesar's Cafe,0,3,4.5,MISSING,foodtrucks|newmexican|latin,40.68613435,-73.97815838,300 Ashland Pl,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2247,BPrpZ4bfwq_ohGK8nCFjpg,bamcafe-brooklyn-2,BAMCafe,0,86,4.0,$$,musicvenues|venues|dinnertheater,40.68673,-73.97775,30 Lafayette Ave,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2258,4QE7npCaOKhI6s1QUhmltQ,valentines-cafe-brooklyn,VALENTINE'S CAFE,0,1,5.0,MISSING,breakfast_brunch|streetvendors,40.68885845,-73.98056466,395 Flatbush Avenue Extension,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2259,_Zx-LNOhAT7_wJ0DeQ7WQA,hot-chix-brooklyn,Hot Chix,0,65,3.5,$,chicken_wings|tradamerican|salad,40.689731,-73.978338,110 Dekalb Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2262,uhXL4Hq63xakHg1O26ZsdQ,la-caye-restaurant-brooklyn,La Caye Restaurant,0,357,3.5,$$,haitian,40.687133,-73.977615,35 Lafayette Ave,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2264,jaAMY_VSDzvuNR_KyPFq0Q,chau-down-cafe-brooklyn,Chau Down Cafe,0,69,3.5,$,bubbletea|asianfusion,40.6897703,-73.97958620000001,80 Dekalb Ave,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2266,9bm1OLJZ_xkGUrOVQzNEig,bam-rose-cinemas-brooklyn-2,BAM Rose Cinemas,0,256,4.0,$$,theater|movietheaters|cafes,40.686463,-73.977698,30 Lafayette Ave,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2268,37mIbgT7_GTDt9ZBYjs6nw,teriyaki-burrito-house-brooklyn-5,Teriyaki Burrito House,0,41,3.5,$,japanese|poke,40.68965,-73.97899,96 Dekalb Ave,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2269,YJFCtr-IPDI0iDeAAe3x2A,greene-bites-brooklyn,Greene Bites,0,10,4.0,$,mideastern|breakfast_brunch|sandwiches,40.6897951,-73.9783869,116 Dekalb Ave,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2272,gYKS0rV9G0dzYmYOY5Ph6w,luntey-commons-brooklyn,Luntey Commons,0,1,4.0,$,tradamerican|mexican,40.69010078,-73.98121793,213 Duffield St,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2283,rf4qFb00RuSIB_WybVzQTw,popeyes-louisiana-kitchen-brooklyn-30,Popeyes Louisiana Kitchen,0,18,3.0,$,hotdogs|chicken_wings,40.687831,-73.9799972,25 Flatbush Ave,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2290,JF0hDg2UHXPytdSSlFTl9Q,applebees-grill-bar-brooklyn-5,Applebee's Grill + Bar,0,244,2.0,$$,tradamerican|sportsbars|burgers,40.689791,-73.981031,395 Flatbush Ave Extension,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2293,suidu83pM6RYlvbsB6nA8w,2-bros-pizza-brooklyn,2 Bros Pizza,0,83,3.0,$,pizza,40.68933868,-73.980896,395 Flatbush Ave,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2294,OO0SYH7OnFvrGdhp08kSfA,buffalo-wild-wings-brooklyn,Buffalo Wild Wings,0,584,2.5,$$,tradamerican|sportsbars|chicken_wings,40.68454395,-73.9775522,139 Flatbush Ave,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2295,BYEmDm2KgDDI5SwTuQez0w,honey-baked-ham-company-brooklyn,Honey Baked Ham Company,0,7,3.5,MISSING,sandwiches|delis|meats,40.68939,-73.98094,395A Flatbush Avenue Extension,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2299,xnbdnyTjUwoHS5c8UA1P5A,finest-deli-and-smokeshop-brooklyn,Finest Deli & Smokeshop,0,1,5.0,MISSING,headshops|delis,40.68727,-73.97649,719 Fulton St,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2301,11NljAW6o286ER8h5oht7w,pipitone-pizzeria-brooklyn,Pipitone Pizzeria,0,44,3.5,$,pizza|italian,40.68973,-73.97885,100 Dekalb Ave,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2303,ieNeWGlvb5pzEbfcz0gUpA,pipitones-pizza-brooklyn,Pipitone's Pizza,0,1,5.0,MISSING,pizza|italian,40.68982326,-73.98010152,100 Dekalb Ave,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2304,2nIKI5xrpbZr0VHAQNhV0A,dekalb-deli-brooklyn,Dekalb Deli,0,2,4.0,MISSING,grocery|delis,40.68972,-73.97846,106 Dekalb Ave,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2308,PGbKlytumI2WaIefhtCALw,mcdonalds-brooklyn-45,McDonald's,0,27,1.5,$,hotdogs|burgers|coffee,40.688963,-73.98066999999998,395 Flatbush Ave,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2310,GXERtZ2VEBzYvCg_sL-MkQ,chuck-e-cheese-brooklyn-2,Chuck E. Cheese,0,77,2.5,$$,pizza|arcades|kids_activities,40.68452665,-73.97721637,139 Flatbush Ave,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2312,cDW_seKnqVl_c3NUqCUFXA,tex-mexican-and-chinese-food-house-brooklyn,Tex-Mexican & Chinese Food House,0,5,3.0,$,chinese|tex-mex,40.689616,-73.97834,108 Dekalb Ave,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2315,_fxwI1dUGgJvQhGAAlCFzw,luv-n-oven-pizza-brooklyn,Luv-N-Oven Pizza,0,48,2.5,$,pizza,40.68969,-73.97758,120 Dekalb Ave,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2317,u6vLQlNP89ZzOpXnLWSPzg,cesars-empanadas-brooklyn-3,Cesar's Empanadas,0,4,3.5,MISSING,empanadas|foodtrucks|mexican,40.68506,-73.97797,,Brooklyn,11243,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2320,B2wbiYQfLkCqRx4YpSF_8Q,gourmet-garden-8-brooklyn,Gourmet Garden 8,0,27,2.0,$,chinese,40.689594,-73.97833299999998,108 Dekalb Ave,Brooklyn,11201,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2328,oXVZ9OqrC55fp-3hDBvRCQ,mcdonalds-brooklyn-12,McDonald's,0,40,1.5,$,hotdogs|burgers|coffee,40.68479979999999,-73.977122,139 Flatbush Ave,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2329,xz23sRQLpBpxa1LrV0sITg,houlihans-brooklyn,Houlihan's,0,4,2.0,$$,newamerican,40.6845,-73.97756,139 Flatbush Ave,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2330,B0OpeRWGNhHfMtlf7xf8sQ,fulton-deli-and-convenience-inc-brooklyn,Fulton Deli & Convenience Inc.,0,1,3.0,MISSING,hotdogs|sandwiches,40.687610600000006,-73.97712709999998,707 Fulton St,Brooklyn,11217,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2400,u_2i8hp27MCKD2XgjtUvAg,capt-loui-brooklyn,Cap't Loui,0,24,4.5,$$,cajun|seafood|bars,40.69323,-73.9693,413 Myrtle Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2401,yuPzm7Wk6zoEV-FcsClsJA,crabby-shack-sandwich-shop-brooklyn,Crabby Shack Sandwich Shop,0,37,4.5,$$,seafood|sandwiches,40.693408700000006,-73.96898523,154 Clinton Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2405,vhqFa_0SG9M7Ra1OTmfB9A,larina-pastificio-and-vino-brooklyn,LaRina Pastificio & Vino,0,133,4.0,$$,bars|italian|pastashops,40.69336319,-73.97041321,387 Myrtle Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2406,mPHPVJ2-8mOR-lFHafrc6w,evelina-brooklyn-2,Evelina,0,146,4.5,$$$,italian,40.689722,-73.971003,211 Dekalb Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2407,cg7IxNN5wyrXVP5tkCaZRg,miss-ada-brooklyn-2,Miss Ada,0,191,4.5,$$$,mediterranean|cocktailbars,40.689436,-73.9723809,184 Dekalb Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2410,l9b8NbDyhKhnjLKtUwlPwQ,olea-brooklyn-2,Olea,0,843,4.0,$$,breakfast_brunch|mediterranean|beer_and_wine,40.6877844,-73.9706046,171 Lafayette Ave,Brooklyn,11238,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2411,EY5ot4Z1tgbDC-TZXIcRjQ,putnams-pub-and-cooker-brooklyn,Putnam's Pub & Cooker,0,435,4.0,$$,gastropubs|newamerican|pubs,40.69332100000001,-73.969045,419 Myrtle Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
2412,2tY5YZJvcIHWZZzC1wQUMg,bisou-bisou-brooklyn-4,Bisou Bisou,0,77,4.5,$$,wine_bars|tradamerican,40.68989584,-73.97227767,264 Carlton Ave,Brooklyn,11205,NY,US,38,BK68,Fort Greene,12863,0.242322941770971,0.17647516131540075,0.1303739407603203,0.11676902744305372,0.08310658477804556,0.05107673171110939,0.19987561222109929,79.16
